LotArea,OverallQual,OverallCond,YearBuilt,GrLivArea,FullBath,HalfBath,GarageCars,Neighborhood,KitchenQual,SalePrice,BathsTotal,Age
5650.080486609183,8,5,2015,1640.615246109302,1,0,3,Suburbs,Ex,671836.9114907128,1.0,9
4488.50968101431,5,3,2003,2244.7997047238246,3,1,3,Downtown,TA,607991.7074080155,3.5,21
7073.019687140807,3,9,1989,864.818976837457,2,1,0,Suburbs,TA,312798.72321819834,2.5,35
4203.064036417925,3,5,1977,2077.34688335836,3,1,1,LuxuryEstate,TA,712700.7422725345,3.5,47
6056.362314738257,6,2,1986,2683.7071820135607,3,0,3,LuxuryEstate,Ex,1324466.6880608131,3.0,38
5981.762006711593,2,3,2014,1311.1175562387614,3,1,0,LuxuryEstate,Gd,717007.1368823998,3.5,10
8171.791131663156,6,9,2023,854.528890253388,1,1,2,Suburbs,Ex,534321.0357256735,1.5,1
6949.396465759905,6,7,2004,1296.5128168133144,2,1,3,Suburbs,TA,429157.5430364871,2.5,20
5949.946082509712,8,2,1953,1507.0024836856903,1,0,1,Rural,Fa,288682.5271915077,1.0,71
7635.532598400574,7,9,1959,1781.8939375034574,2,0,2,Rural,Ex,508163.34893105965,2.0,65
8780.415098034628,8,4,1996,1204.3026350809764,2,0,3,Rural,Fa,334817.82726487645,2.0,28
7115.620612703724,9,9,1963,2277.599267073671,1,0,3,Suburbs,Ex,725885.8846638846,1.0,61
6020.705239686761,6,2,1987,942.7338424959692,1,0,1,Rural,Ex,352028.02896801155,1.0,37
3376.3275352996807,3,10,1961,630.3974239135999,2,1,3,LuxuryEstate,TA,427007.6244361231,2.5,63
3869.7726738492547,10,4,1994,2053.3552121436587,2,0,1,Suburbs,Gd,620336.0001028884,2.0,30
5389.550591290665,3,5,1966,500.0,2,1,1,Downtown,Gd,312823.58722920273,2.5,58
4780.975595681433,1,2,1984,1397.9351155636418,3,0,1,Suburbs,TA,299501.95037510444,3.0,40
5626.057394029108,5,10,2015,3058.8405646040237,2,0,1,Rural,Ex,574871.1709184486,2.0,9
6113.299849794214,4,1,1990,1493.9782235200344,1,0,3,Suburbs,Gd,456915.814593413,1.0,34
7059.385508713462,9,7,2016,939.6161746518752,1,1,2,Rural,Gd,436918.3170254237,1.5,8
5859.002443881817,9,10,1978,1471.3012681066032,1,1,2,Rural,Gd,416902.46605414286,1.5,46
6973.003287652404,5,1,1967,1474.5996056902331,2,1,0,Downtown,TA,451992.2936999808,2.5,57
6128.948829620241,10,8,1969,1580.3249701765583,2,0,1,Downtown,Fa,586254.3536786995,2.0,55
2049.0668672922575,4,3,1963,1831.1314910798098,3,0,3,LuxuryEstate,Fa,627556.4732068685,3.0,61
4121.3292123624915,7,10,1983,980.4444158161303,3,0,3,Rural,Fa,285642.4476786367,3.0,41
5711.824888556769,6,6,1998,2343.7740276183968,1,0,0,Suburbs,Fa,451076.04053812445,1.0,26
3580.6105143177847,4,7,2003,1622.557142186309,3,0,2,Downtown,Fa,392917.83441310993,3.0,21
7199.857459992409,10,10,1980,1863.397023200902,3,0,3,Downtown,Gd,795080.3629249039,3.0,44
9061.501664687396,2,1,2007,1185.9253001221787,1,1,0,Rural,Gd,306620.0690947299,1.5,17
8437.523703394632,1,6,1991,2143.1910684977665,2,1,2,Suburbs,Ex,591195.3177049956,2.5,33
5573.114258139584,4,7,2007,1371.4737955934677,3,0,3,Downtown,Gd,523464.00347240746,3.0,17
8981.452273699904,4,6,1979,1638.7762567467657,2,1,1,Downtown,TA,500418.9779192739,2.5,45
6297.334914404223,1,4,1974,1033.4469614064453,1,1,0,Suburbs,Ex,331136.6538963476,1.5,50
5325.828057763922,6,1,2012,1001.5341867989366,1,1,3,Downtown,Gd,506504.26113540016,1.5,12
4773.19467291812,4,9,1968,1844.1026532264414,3,0,0,Suburbs,Ex,516630.35168067325,3.0,56
5395.060627023743,1,4,2021,1278.196584896307,1,0,0,Rural,Ex,352819.82528803486,1.0,3
5223.646362917542,1,7,1957,1073.0884562478113,1,0,0,Downtown,Fa,236067.72744700778,1.0,67
6340.832444750976,1,7,1952,1178.4083289864848,1,0,1,Rural,Ex,253154.09439960253,1.0,72
6321.147962099729,8,2,2016,1849.4765358587106,3,1,2,Suburbs,Gd,611251.5786164888,3.5,8
6006.0920403068285,10,1,1966,1185.4810693981944,3,0,2,Rural,Fa,366743.5736634207,3.0,58
6873.8763394927,8,8,1963,1441.172534198918,3,0,3,Rural,Gd,411755.3250255458,3.0,61
8381.292549572683,2,8,1958,1507.5138751435486,1,0,1,Rural,Fa,258099.15422325218,1.0,66
7899.108270882647,7,7,2011,541.3255569948506,2,1,2,LuxuryEstate,Gd,800182.6008826279,2.5,13
3030.204063100193,8,8,1970,764.436797313241,1,1,3,Suburbs,Fa,330992.850523582,1.5,54
1000.0,8,3,1986,1668.1389446237813,3,1,3,Suburbs,Fa,399751.7284372409,3.5,38
7868.639822478547,10,2,1960,1131.4853194236514,2,1,0,Suburbs,TA,511180.7445148262,2.5,64
3266.242603169158,7,7,1969,2028.3624556402092,2,1,1,Suburbs,Gd,439695.16231046995,2.5,55
5550.469196214633,5,8,1984,1983.4035521252722,3,0,2,Suburbs,Ex,610579.670364063,3.0,40
3659.773947881281,1,1,2002,1859.5843331777187,2,1,1,Downtown,Fa,420506.90137372684,2.5,22
2396.0391248399606,9,10,1996,2409.885893656299,2,1,1,Downtown,Gd,747644.6306649598,2.5,28
7082.925456409576,7,9,2001,1458.4553361284084,3,0,2,Downtown,Fa,549446.97557604,3.0,23
7518.310320605294,2,4,1957,1824.4409629519196,2,0,2,Rural,TA,298439.80854190903,2.0,67
4846.979198546561,6,4,1953,1207.7995117019846,2,0,1,Rural,TA,270248.4285910801,2.0,71
1000.0,2,3,1976,2726.184956434362,3,1,3,Suburbs,TA,454909.07139152056,3.5,48
4907.511103495035,1,6,1993,2491.8168262180097,2,0,1,LuxuryEstate,TA,848993.7268183735,2.0,31
6783.608010805093,7,1,1989,1505.940217258896,2,1,2,Suburbs,Ex,626097.8105457828,2.5,35
3042.1768624517426,2,6,1996,1693.2931149525962,2,0,1,Downtown,Ex,554954.3090011105,2.0,28
6366.719839558311,2,2,1993,2179.648799682403,2,1,2,Suburbs,Fa,376512.7807954172,2.5,31
5969.380301654009,5,9,1997,1426.4302475929464,3,1,3,Rural,Gd,384648.20495232445,3.5,27
7158.582999202177,5,2,2001,1171.6879646001476,1,1,1,Suburbs,TA,354492.14457510883,1.5,23
6239.160736828307,7,7,2017,1936.994875503441,1,1,3,Downtown,TA,645951.5308480088,1.5,7
4053.862118236889,1,1,1960,1539.2196230418351,2,0,1,Suburbs,Ex,388858.0980472153,2.0,64
8393.143003328983,8,7,2022,1591.4972248226302,3,0,1,Rural,Ex,551153.965023897,3.0,2
5682.94085394606,3,5,1953,1082.8643284660172,3,1,2,LuxuryEstate,TA,557131.0061632823,3.5,71
5945.390920980136,4,8,2022,641.1639258183019,2,0,0,Downtown,Gd,394284.4489706275,2.0,2
4133.464081853608,9,4,1997,1618.0712049395506,1,1,2,Suburbs,Fa,456751.909607993,1.5,27
5113.43549761698,4,10,1975,1952.4810207470998,2,0,1,Rural,Fa,269653.82274932833,2.0,49
4230.394571946198,10,7,1988,1387.096625461979,3,0,0,Downtown,Fa,559464.449594129,3.0,36
5654.107880153154,5,6,2007,2218.2147597794333,3,1,0,Downtown,Fa,542440.9564005347,3.5,17
9423.416960284687,7,5,1968,1148.0418372922277,1,1,3,Rural,Gd,375172.71109371923,1.5,56
3256.197714137287,4,4,2007,972.64777251704,3,0,1,Suburbs,Gd,350591.6644889368,3.0,17
2772.8772042465175,1,7,1977,1466.3848464019343,3,1,2,Suburbs,Gd,363619.50677207374,3.5,47
8942.340654987216,9,5,2015,1458.7037123243547,3,0,0,Suburbs,Ex,741675.563532857,3.0,9
5581.352645696268,4,5,1959,1884.9843656676112,1,0,0,Downtown,TA,401230.69023083337,1.0,65
4661.854522680167,9,1,2007,1112.5185879680075,3,0,2,LuxuryEstate,Gd,980106.5230608368,3.0,17
8079.809374792153,6,2,2022,2184.047118407449,2,1,2,Downtown,Fa,619489.8464161078,2.5,2
4788.768920526272,1,5,1963,2483.458481254127,1,1,0,Suburbs,Gd,433580.0303292773,1.5,61
9652.019427093872,3,3,1964,1480.4279865158292,2,0,2,Downtown,TA,454830.6744403705,2.0,60
7355.851742678538,2,2,1982,2124.8552100921593,2,1,3,LuxuryEstate,Ex,1047177.8000742211,2.5,42
5024.177183708594,9,4,1966,971.75146468737,1,1,0,Downtown,Fa,438260.20089234243,1.5,58
10314.616426531007,1,4,1973,2037.610770590958,2,0,3,Rural,Ex,476735.5531605784,2.0,51
4788.570153993323,9,4,1979,2023.6382042797313,1,1,1,Suburbs,Gd,535095.8419450382,1.5,45
7484.190744018614,9,4,2011,1931.7186400949392,2,1,3,Suburbs,Fa,516143.2716314468,2.5,13
6598.585160812984,8,3,1962,1492.218455564853,1,0,2,Suburbs,Fa,417633.5104378184,1.0,62
8603.482578797597,8,7,2011,500.0,3,1,0,Downtown,Gd,535560.3865168996,3.5,13
9123.022393453706,1,9,1996,1179.1364281739352,3,0,3,Downtown,Gd,518400.67682693247,3.0,28
6064.008298131534,8,5,1965,1187.041991157699,2,1,2,Downtown,TA,508772.14539585647,2.5,59
4493.164259307633,10,4,2015,1010.8725309697613,3,1,2,Suburbs,Gd,566397.0003471379,3.5,9
6919.944285878233,3,2,1992,1561.1215022735332,1,0,3,Downtown,Gd,510324.2980166486,1.0,32
4644.569260495788,7,2,1957,1290.5182772393828,2,0,0,Suburbs,Gd,401667.94243611716,2.0,67
10026.774495053247,1,5,1952,1087.693995117489,3,1,3,Downtown,Fa,415386.9690611915,3.5,72
6273.0706621654745,1,7,1961,970.5999258760901,3,0,1,Suburbs,TA,268794.475118546,3.0,63
5269.356897375783,10,10,1965,1142.2435072573858,2,0,3,Rural,Fa,386583.1045850209,2.0,59
6369.360611729817,5,10,2008,2060.7496059249643,3,1,3,Downtown,Gd,683902.9663446152,3.5,16
3305.747420940607,5,9,1998,1169.4874726862529,3,0,0,Suburbs,TA,334285.7838471771,3.0,26
4056.771922978697,8,7,2012,1242.5306467833639,2,1,3,Rural,Gd,432507.21898949356,2.5,12
8400.82781588885,7,5,2011,1271.6511924883769,3,1,2,Rural,Fa,366039.61622264195,3.5,13
4686.211442057209,8,10,1998,1669.4967569047099,3,0,0,LuxuryEstate,Fa,794211.9658770508,3.0,26
3906.1780346361206,6,10,2000,1728.1247442642664,3,1,2,Downtown,Gd,611039.9234288925,3.5,24
7073.305505054573,6,10,1982,500.0,3,0,0,Suburbs,TA,312793.31442963507,3.0,42
8371.408309325994,2,6,1979,2010.817606913804,2,1,1,LuxuryEstate,Fa,663553.5244260272,2.5,45
7437.906621330134,6,3,2008,2218.184017121877,1,0,1,Downtown,Gd,678749.5011380973,1.0,16
7992.095371611633,5,5,1964,974.9067313191653,1,0,1,Rural,Ex,327189.3034356888,1.0,60
4486.409822861078,3,8,1972,1013.8508776325826,3,1,3,Downtown,Gd,421127.26554428536,3.5,52
3156.3786665163125,6,1,1994,1274.8733061108642,3,0,1,Suburbs,Gd,424202.66092276014,3.0,30
9002.667303910974,8,1,2011,1121.9979902716977,1,0,0,Rural,TA,370686.9445486998,1.0,13
5354.640322315729,9,7,2020,1611.9634369733033,3,0,1,LuxuryEstate,Gd,1070794.1094830844,3.0,4
5498.333967089905,1,5,1964,526.7373568205679,1,1,0,Downtown,Ex,331730.0792797083,1.5,60
8656.388283698116,3,5,1995,941.0361959816302,2,1,2,Downtown,Gd,465964.7462524038,2.5,29
7112.46001880132,3,1,2013,2269.5986000874536,2,0,3,LuxuryEstate,Ex,1141574.5716039722,2.0,11
6911.775544163215,8,9,1995,1035.8900163259912,2,0,2,Downtown,Fa,494840.21774356475,2.0,29
10330.004689802168,1,1,2005,2121.7141390514626,2,1,2,Downtown,Gd,635653.1721324789,2.5,19
4712.963539239714,5,5,1993,1677.6690977950684,2,1,1,Downtown,TA,501817.10799607885,2.5,31
7855.6802561624745,3,10,1978,595.366142705871,2,1,1,Rural,Gd,260761.88025536528,2.5,46
6114.026249794169,2,9,2011,1817.6645976081031,1,0,1,Rural,Ex,421419.91572902736,1.0,13
6537.184557726514,8,4,2001,1441.1663489035734,3,1,2,Suburbs,Ex,690654.9027224596,3.5,23
9056.936852825063,3,8,2003,1272.2664718751298,1,0,3,Downtown,TA,483027.70983833575,1.0,21
7015.671512579247,7,6,2006,1622.478546586002,2,1,3,Suburbs,Ex,652516.2163131392,2.5,18
7076.592158099265,1,3,2015,1737.316742783396,3,0,2,Rural,Gd,354179.8612346758,3.0,9
8145.014674619604,6,4,1971,1853.7959109873098,3,1,3,Downtown,Ex,800610.3496981765,3.5,53
5270.09454091423,3,2,1969,2089.126423774001,2,0,2,Suburbs,Gd,434820.47909825435,2.0,55
4321.580665321987,8,1,1982,1704.067956389178,2,1,2,Downtown,Gd,622979.6867584112,2.5,42
3910.381611957933,6,8,2021,812.1829556068191,2,1,3,Downtown,Ex,561687.9578659186,2.5,3
2067.2868212479966,2,1,1974,1263.1772711744045,2,0,0,LuxuryEstate,TA,473852.533700099,2.0,50
10112.414259880645,6,1,1995,2971.5241676343107,2,1,0,Suburbs,Fa,543676.6355050893,2.5,29
3793.583268556634,7,4,2022,1862.2455301908637,2,1,1,Rural,TA,362626.00983873254,2.5,2
5557.492752828456,5,10,2006,2684.6436504057483,3,1,3,Suburbs,Fa,517600.84415463696,3.5,18
5446.373400222159,3,10,1954,2197.7170410995927,2,1,1,Suburbs,TA,386271.5996981521,2.5,70
6614.813395618202,4,6,2004,1620.9010357778743,2,0,2,Suburbs,Gd,512768.3614331403,2.0,20
7631.474425078593,4,9,2010,1650.7035348905588,3,0,0,LuxuryEstate,Gd,845725.2696830695,3.0,14
7720.9469767194905,6,1,1957,1481.7099800615772,1,1,3,Downtown,Ex,622909.6630824743,1.5,67
4833.845122862123,10,7,1965,631.0976920767503,2,0,3,Rural,Fa,299267.19422904594,2.0,59
5665.756572427177,1,10,1997,1509.023626234112,3,0,3,LuxuryEstate,Fa,651784.6143440859,3.0,27
6565.1599009766,4,5,2010,2105.3372762710987,3,0,0,Rural,Ex,476857.2238130559,3.0,14
5502.617747632906,10,8,1964,1200.180002589398,1,0,1,LuxuryEstate,TA,827981.236848174,1.0,60
9214.691152039984,4,7,2014,1705.9764995309047,2,0,0,Downtown,Ex,704040.6160970557,2.0,10
6981.9499032765025,10,4,1971,1925.7955229465988,2,1,1,Rural,TA,436712.1823536763,2.5,53
7469.755572099635,1,4,1952,1045.1597803437623,2,0,2,Suburbs,Ex,383279.8048069633,2.0,72
7325.7625373348255,9,6,2003,1274.3485678281677,3,1,2,LuxuryEstate,Fa,908309.8154250046,3.5,21
8346.94771497065,4,6,1963,991.0442547614205,2,0,1,Rural,Fa,242145.36654731276,2.0,61
6362.043117407414,7,9,1985,1088.9171966552965,2,1,2,Downtown,TA,510772.547332723,2.5,39
3406.336104088307,3,5,2016,856.1973581734694,2,1,2,Rural,Fa,241453.0340760753,2.5,8
6799.3759035052835,10,8,1959,1049.7757693109866,2,1,3,LuxuryEstate,Fa,845767.7248386757,2.5,65
4697.286212416342,3,5,1998,2209.7278403989194,1,0,3,Downtown,Fa,490159.1770575619,1.0,26
4942.766636500486,8,2,2014,1042.2614854548538,1,0,0,Suburbs,Fa,379281.8278649017,1.0,10
7172.728037510186,8,6,2006,1563.229609530345,1,1,0,LuxuryEstate,Gd,978477.3058424301,1.5,18
8476.566142867272,1,9,1976,1248.565623164522,2,1,0,LuxuryEstate,Ex,747747.3050542902,2.5,48
6042.543153472123,10,3,1954,2089.4329685184694,2,0,3,Downtown,Ex,927921.0880979928,2.0,70
6617.666025197927,2,1,2020,2155.5811483018083,3,0,0,LuxuryEstate,Gd,881253.7352390022,3.0,4
9404.429889270476,8,1,2006,1932.0349910694736,3,1,0,Rural,Fa,404317.966187117,3.5,18
6481.506358977136,1,3,1964,1653.0672765513777,3,0,3,Suburbs,Ex,422757.0851155172,3.0,60
11203.36622836079,8,10,1979,1384.4702315795507,2,0,1,Rural,Ex,530608.5060465748,2.0,45
7131.019291263088,8,5,1969,904.0626479043751,1,0,3,Downtown,Ex,620820.2337946196,1.0,55
2478.4744816883644,2,3,1986,2471.7644405610986,1,0,1,LuxuryEstate,TA,728653.0442754775,1.0,38
7506.683242209065,4,9,1952,1120.1634911237234,1,0,3,Suburbs,Gd,360445.3519000173,1.0,72
6762.316769765555,6,8,2022,1831.8231735164206,2,0,0,Downtown,TA,597048.4999531896,2.0,2
8579.505508165492,9,3,1990,2029.7827863116986,1,1,2,Rural,TA,444146.7360768092,1.5,34
7346.362702539916,8,9,1988,1222.3597515473352,3,1,2,LuxuryEstate,Gd,983442.9330598556,3.5,36
5723.088032032452,8,6,1975,2019.006263657981,3,1,1,LuxuryEstate,Ex,1270924.8525327935,3.5,49
3551.4035274212683,7,7,1951,1882.1066016694276,1,1,1,Downtown,TA,502752.80052802444,1.5,73
5581.953485427949,9,4,1972,2363.9819176908827,3,1,1,Rural,Ex,627553.4158621483,3.5,52
4298.9590915814,2,4,1972,1265.3267667866444,1,1,2,LuxuryEstate,TA,528132.0351979599,1.5,52
4838.953100390554,3,2,1965,857.0679913601425,1,0,1,Rural,Ex,242326.80773420935,1.0,59
7177.156808841219,10,5,1958,1247.2551222777445,3,0,3,Suburbs,Fa,494021.21973859816,3.0,66
9339.809008702812,8,8,1962,1604.4267712671658,3,1,3,LuxuryEstate,Fa,824980.384678225,3.5,62
6789.343059645962,6,7,1977,1529.1063635425282,3,1,2,Suburbs,Fa,390618.5577572249,3.5,47
3608.2338759296313,10,7,1976,1303.2810518627248,3,1,3,LuxuryEstate,Gd,1005881.5429654827,3.5,48
6889.205336440282,9,6,2000,545.4012705113786,1,0,1,Downtown,Fa,432433.6273024823,1.0,24
8393.262973291303,10,3,2013,1735.2414980645533,3,0,2,LuxuryEstate,TA,1159363.1050087342,3.0,11
4780.434191361235,4,5,2001,2486.1722395410998,3,0,1,LuxuryEstate,Ex,1149504.3316548795,3.0,23
5731.965666654165,8,1,1987,1732.1256190615018,2,0,3,Rural,Ex,527291.7812263089,2.0,37
6029.376389458394,10,7,2014,1804.5677595267568,3,1,1,Rural,Ex,646388.5813223902,3.5,10
4430.20337383552,3,9,1967,1786.2226530775508,3,1,2,Suburbs,Ex,459434.29640265927,3.5,57
7296.560867687718,3,1,2012,1698.5233349412,1,1,1,Suburbs,TA,395866.6965595789,1.5,12
5758.103702784437,8,2,2000,1965.8329834340475,1,1,3,Suburbs,Ex,679486.6038539197,1.5,24
6839.0648878140555,5,3,1958,1697.686840592833,2,0,0,LuxuryEstate,TA,666605.6054770722,2.0,66
4225.0156443958,3,3,1962,1343.661415173362,3,0,2,LuxuryEstate,TA,593600.9088866046,3.0,62
5125.08339935318,10,8,1989,1102.005544995623,3,1,1,Suburbs,Ex,651576.6585109162,3.5,35
7444.762715655543,1,7,2004,1375.5131723596623,3,0,2,Downtown,Ex,590844.7362497855,3.0,20
5254.333695816466,3,6,1992,1657.064748225333,3,0,1,Downtown,Ex,560808.3214636985,3.0,32
9453.92770246681,9,10,1993,1341.9585194385133,3,0,0,LuxuryEstate,TA,954840.7685358116,3.0,31
5200.7276287707955,5,10,2017,1657.1693415657153,3,0,3,Downtown,Gd,591679.2068321767,3.0,7
6449.369451503771,10,4,1982,1719.5750668502087,2,1,1,Downtown,TA,680125.5000138632,2.5,42
7865.18166374618,2,9,1973,1916.589715635091,3,0,1,Suburbs,Gd,432869.7060862187,3.0,51
3163.2685341339366,7,1,1985,2141.39748441949,3,1,0,Downtown,Ex,749755.841612914,3.5,39
2478.3823760384485,2,2,1959,1539.0037092394286,3,0,2,Downtown,TA,371127.3184063459,3.0,65
2948.6873708598105,4,4,1969,846.1117174261697,2,0,3,LuxuryEstate,Ex,681850.2618166897,2.0,55
8525.168206854363,7,3,1961,1327.447951590405,3,1,1,LuxuryEstate,Gd,878167.3845196804,3.5,63
4896.283708215106,4,1,2011,1522.0312837032998,2,1,1,LuxuryEstate,Gd,734745.8541446665,2.5,13
11116.398571336504,7,5,1967,582.1156219114549,1,0,3,Downtown,TA,432952.88060335844,1.0,57
4871.504802685223,7,7,2012,2194.332260051241,3,0,0,Suburbs,TA,527752.434211823,3.0,12
6369.1026063940735,1,2,1974,1571.188956255233,2,1,2,Rural,TA,263650.97838371823,2.5,50
9084.219905135751,6,5,1961,1690.6764172901424,1,0,3,LuxuryEstate,TA,733370.3447999521,1.0,63
10012.185776318245,9,6,1970,2182.763231263133,2,0,2,LuxuryEstate,Fa,1004495.9793176581,2.0,54
10123.007153272796,2,7,1974,1184.9285849288267,2,1,0,LuxuryEstate,Fa,565565.6269795974,2.5,50
8416.732461186286,3,1,1960,1787.020965442015,1,0,0,Suburbs,Ex,473699.78497271915,1.0,64
8048.125051622925,10,7,2013,1445.0679384490322,3,0,3,Rural,Gd,530363.0181283783,3.0,11
7185.053898402366,5,4,2022,1407.9565664920403,3,0,1,Rural,Gd,397202.18757743906,3.0,2
7556.7221523332755,9,8,1999,1113.9038060978105,2,0,0,LuxuryEstate,Ex,1113693.5825070688,2.0,25
4897.628567342933,4,4,2011,2332.8016068432635,1,0,0,Downtown,Ex,694017.2023224526,1.0,13
4363.602233155386,1,6,1998,1312.2499799622146,3,1,3,LuxuryEstate,Ex,818983.1230502649,3.5,26
5993.251085178096,4,9,1963,1849.732123447851,2,0,3,LuxuryEstate,Fa,685463.0405895574,2.0,61
5659.6307549501435,6,5,1950,562.4963062640318,1,1,3,Downtown,Ex,416854.9304727743,1.5,74
5093.54390134545,5,4,1974,2089.994264844893,2,1,0,Downtown,Gd,580279.6990475025,2.5,50
7392.774894913431,1,8,2008,2026.1055779785293,1,0,2,LuxuryEstate,Ex,996537.954348297,1.0,16
7910.610417141022,4,9,2021,1548.7170551486515,3,1,0,Suburbs,TA,431688.46977943555,3.5,3
6176.813772583695,6,4,2018,1386.5287669310378,3,0,3,Suburbs,Gd,517503.1742947497,3.0,6
8955.060162110523,10,3,1954,1700.0000028067832,2,1,1,Downtown,Gd,753933.754653918,2.5,70
3716.62177173299,10,8,1968,2644.395330440145,3,1,1,LuxuryEstate,Gd,1281874.32124135,3.5,56
5612.6810814405635,4,5,1972,618.3816505482574,3,1,3,Suburbs,Fa,280281.3387449789,3.5,52
4566.35535879439,9,2,1958,1891.0136937870639,1,0,1,LuxuryEstate,Fa,761025.2535007279,1.0,66
2266.92676585388,5,10,1999,1044.1913489230487,3,1,0,LuxuryEstate,Gd,656667.6395259864,3.5,25
5834.638628314601,8,9,1965,1490.0408018501344,1,1,2,LuxuryEstate,TA,837066.7043759344,1.5,59
5756.5049832334325,9,3,1982,1376.0599404606685,1,1,0,Suburbs,Gd,533691.7099764937,1.5,42
9026.899486484263,10,2,1951,1285.840871101122,2,0,3,Rural,Fa,400389.4885844547,2.0,73
7261.623369109555,5,1,1963,1494.7674354736353,1,0,0,LuxuryEstate,TA,646981.0994316741,1.0,61
3951.62635134159,6,8,1950,932.9144273611048,3,1,1,Suburbs,Gd,364677.4786866099,3.5,74
9708.185132668375,1,3,2007,2014.5902180639837,1,1,0,Rural,Fa,332084.5253460166,1.5,17
8442.067391050707,7,7,1965,602.9282444006998,1,1,2,Downtown,TA,412323.6223062543,1.5,59
7164.195406937231,4,1,1996,1769.882256414171,2,1,1,Suburbs,Ex,521667.5123085262,2.5,28
5547.0318023003365,2,1,1993,1336.7320737327145,3,0,2,Rural,Ex,371249.33642686706,3.0,31
4081.1215265530404,5,9,1963,914.5375530962732,3,0,2,Suburbs,Gd,329889.8358971197,3.0,61
5255.586447857894,3,8,1973,1601.1916852993477,3,0,2,Rural,Ex,366481.61922131066,3.0,51
8177.4972394083725,6,3,2004,721.524456646761,1,1,0,Rural,Fa,238622.16947054846,1.5,20
9769.172611869219,8,6,1964,1519.8569108598174,3,0,0,Suburbs,TA,539383.6956953476,3.0,60
9086.487056544378,7,3,2021,788.5615460942228,3,1,0,Downtown,Gd,583814.2459123401,3.5,3
5022.301156427452,3,4,1983,1730.6360421589156,1,1,0,LuxuryEstate,TA,630554.0651315189,1.5,41
3760.7651334219777,8,1,1951,1037.8213331848124,2,1,1,Rural,TA,268264.57158207573,2.5,73
6281.772493822408,2,5,1976,1274.5029914853453,2,0,0,LuxuryEstate,TA,515307.384180313,2.0,48
2463.1212688742967,10,1,2023,1646.974693971581,1,1,1,Downtown,Fa,569873.923790397,1.5,1
6646.335428369563,9,1,2021,1113.728944078882,2,0,2,LuxuryEstate,Gd,1041209.6841135111,2.0,3
5704.794827402663,4,10,1972,1471.0180001658487,2,1,1,LuxuryEstate,Ex,844755.9203215614,2.5,52
5067.926996263515,1,7,2017,743.0847493775732,2,0,3,Suburbs,TA,319459.64672928036,2.0,7
2810.593865466409,8,6,1963,1815.4378017980778,3,1,0,Suburbs,TA,468421.03961851314,3.5,61
7027.200213139433,7,2,2012,2382.456902775386,2,0,3,Downtown,TA,683594.2432947541,2.0,12
4934.5983206761775,5,2,2014,2896.104433954981,3,1,1,Suburbs,Fa,535320.0956215012,3.5,10
3660.166328579424,10,7,2017,1545.5840733332195,2,0,0,Rural,Ex,550670.3214594373,2.0,7
1000.0,5,1,2012,1894.1020703985932,3,1,3,Downtown,TA,558416.8956330821,3.5,12
5944.970189898728,7,2,2013,609.6871635462554,1,1,0,Suburbs,Fa,326022.6195509584,1.5,11
9544.503193339488,5,8,1981,2251.367163152794,1,1,1,Suburbs,Fa,401242.6703388805,1.5,43
9322.51842909574,8,6,1962,1888.114252362053,2,0,3,Downtown,TA,627083.7417005845,2.0,62
5085.807486827456,6,2,2015,1258.0332775243835,3,1,1,Rural,TA,304030.3514391282,3.5,9
4795.575879276439,5,7,1968,2118.5904001445047,1,1,3,Downtown,Fa,489085.6253676762,1.5,56
6937.548512150048,9,4,1973,1372.7619616773293,1,1,2,Suburbs,Fa,434791.804744262,1.5,51
4003.229121623417,2,2,1960,1270.9874084927217,1,0,2,Suburbs,TA,226564.18326651072,1.0,64
6603.583799638932,1,6,2008,1737.6674627137456,1,1,2,Downtown,Fa,431741.7286435782,1.5,16
7532.1605567693805,8,9,1964,968.3227500848407,2,1,2,Rural,Fa,294287.5087670817,2.5,60
8453.866447768614,3,9,1959,2010.812382199974,3,0,2,Rural,TA,316019.8050574804,3.0,65
5799.691847040094,7,8,1990,972.0050940365783,1,1,1,LuxuryEstate,TA,712514.6869126798,1.5,34
5592.6524996460685,10,3,1976,974.9726050884069,2,0,2,Rural,Gd,425358.64856659685,2.0,48
4244.034826486878,8,3,2009,1045.1551057958327,1,1,1,Downtown,Ex,642242.511751079,1.5,15
4346.239291920279,6,2,2022,1879.750018758061,1,0,2,Rural,TA,361161.42021628685,1.0,2
5547.042216196946,10,5,2001,1191.6123192401462,1,0,0,Rural,TA,364239.73388563184,1.0,23
6734.731013632356,9,4,1977,826.0021078164156,1,0,2,LuxuryEstate,TA,740614.559660655,1.0,47
7827.169252466499,7,7,2014,1197.160000032101,2,1,0,Rural,Ex,492125.5359264918,2.5,10
4393.6420986393105,10,4,1966,1483.9788146597566,3,1,1,LuxuryEstate,Gd,1020784.261459976,3.5,58
8985.377137919044,5,9,1993,909.5137581678072,2,0,2,LuxuryEstate,Fa,613295.6924762105,2.0,31
5457.752797914863,8,2,1959,924.1594454828282,2,1,3,Rural,Ex,375106.6019045072,2.5,65
5957.265411303128,2,6,2012,2555.6481670497924,2,1,1,Suburbs,TA,456775.6301021004,2.5,12
4505.576641704353,7,7,1996,1069.7172980930566,1,0,2,Downtown,TA,473629.24586911406,1.0,28
1151.5194794541167,4,4,1987,1338.4788156134966,3,0,1,Downtown,Gd,431753.49599205254,3.0,37
